,Species,TotalCount,TotalPlots,shape,Intercept,YearSlope,YearError,Year_low_95,Year_up_95,Year_low_85,Year_up_85,Year_Per_Change,Year_Per_Change_low95,Year_Per_Change_upper95,Year_Per_Change_low85,Year_Per_Change_upper85,Prob_Decreasing,Prob_Increasing,FireIntercept,FireIntError,Fire_Int_Per_Change,Fire_Int_low_95,Fire_Int_up_95,Prob_Fire_Int_Decreasing,Prob_Fire_Int_Increasing,FireSlope,FireError,Fire_Slope_low_95,Fire_Slope_up_95,Fire_Year_Per_Change,Fire_Year_Per_Change_low95,Fire_Year_Per_Change_upper95,Fire_Year_Per_Change_low85,Fire_Year_Per_Change_upper85,Prob_Fire_Slope_Decreasing,Prob_Fire_SlOpe_Increasing,Prob_Fire_Overall_Decreasing,Prob_Fire_Ovarall_Increasing,Fire_Decreased_Year1,Fire_Increased_Year1,Model,Occu_Slope,Occu_Error,Occu_L95,Occu_U95,Occu_Decreasing,Occu_Increasing,Occu_Start,Occu_End
1,All,3172,429,4.389,3.955,-0.0036,0.008,-0.019,0.011,-0.015,0.007,0.9964,0.9812,1.0111,0.9851,1.007,0.682,0.318,0.612,0.386,1.84,-0.142,1.373,0.057,0.943,0.0117,0.036,-0.058,0.083,1.0081,0.9415,1.0803,0.9589,1.0603,0.369,0.631,0.408,0.592,0.102,0.898,HurdGamma2,NA,NA,NA,NA,NA,NA,NA,NA
